AcademicYear,AggregateLevel,CountyCode,DistrictCode,SchoolCode,CountyName,DistrictName,SchoolName,CharterYN,ReportingCategory,CumulativeEnrollment,TotalSuspensions,TotalSusStudents,TotalDefiance,SuspensionRate,SuspensionViolent_Injury,NonInjury_Violent_Suspension,Weapon_possession_suspension,Drug_Suspensino_Defiance,Other_Suspension_Reason
2020-21,S,21,73361,1,Marin,"Shoreline Unified","Nonpublic, Nonsectarian Schools","No ",RH,0,0,0,0,0,0,0,0,0,0
2020-21,S,21,73361,6024921,Marin,"Shoreline Unified","Tomales Elementary","No ",RH,89,3,3,0,3.4,0,0,0,3,0
2020-21,S,21,73361,2134310,Marin,"Shoreline Unified","Tomales High","No ",RH,114,0,0,0,0,0,0,0,0,0
2020-21,S,21,73361,6024954,Marin,"Shoreline Unified","West Marin Elementary","No ",RH,76,2,2,2,2.6,0,0,0,0,2
2020-21,S,21,65482,1,Marin,"Tamalpais Union High","Nonpublic, Nonsectarian Schools","No ",RH,0,0,0,0,0,0,0,0,0,0
2020-21,S,21,65482,2132587,Marin,"Tamalpais Union High","Redwood High","No ",RH,313,0,0,0,0,0,0,0,0,0
2020-21,S,21,65482,2134419,Marin,"Tamalpais Union High","San Andreas High (Continuation)","No ",RH,33,0,0,0,0,0,0,0,0,0
2020-21,S,21,65482,2131340,Marin,"Tamalpais Union High","Sir Francis Drake High","No ",RH,196,0,0,0,0,0,0,0,0,0
2020-21,S,21,65482,2133692,Marin,"Tamalpais Union High","Tamalpais High","No ",RH,202,1,1,0,0.5,0,0,0,1,0
2020-21,S,21,65482,2130078,Marin,"Tamalpais Union High","Tamiscal High (Alternative)","No ",RH,20,0,0,0,0,0,0,0,0,0
2019-20,S,21,65300,6024137,Marin,"Bolinas-Stinson Union","Bolinas-Stinson Elementary","No ",RH,21,0,0,0,0,0,0,0,0,0
2019-20,S,21,65334,6068308,Marin,"Kentfield Elementary","Adaline E. Kent Middle","No ",RH,81,4,4,1,4.9,0,3,0,0,1
2019-20,S,21,65334,6024319,Marin,"Kentfield Elementary","Anthony G. Bacich Elementary","No ",RH,91,0,0,0,0,0,0,0,0,0
2019-20,S,21,65334,1,Marin,"Kentfield Elementary","Nonpublic, Nonsectarian Schools","No ",RH,0,0,0,0,0,0,0,0,0,0
2019-20,S,21,65342,6024327,Marin,"Laguna Joint Elementary","Laguna Elementary","No ",RH,0,0,0,0,0,0,0,0,0,0
2019-20,S,21,65359,6024335,Marin,"Lagunitas Elementary","Lagunitas Elementary","No ",RH,22,1,1,0,4.5,1,0,0,0,0
2019-20,S,21,65359,1,Marin,"Lagunitas Elementary","Nonpublic, Nonsectarian Schools","No ",RH,0,0,0,0,0,0,0,0,0,0
2019-20,S,21,65359,6024343,Marin,"Lagunitas Elementary","San Geronimo Valley Elementary","No ",RH,0,0,0,0,0,0,0,0,0,0
2019-20,S,21,65367,129148,Marin,"Larkspur-Corte Madera",Cove,"No ",RH,60,0,0,0,0,0,0,0,0,0
2019-20,S,21,65367,6024350,Marin,"Larkspur-Corte Madera","Hall Middle","No ",RH,72,2,2,0,2.8,0,1,0,1,0
2019-20,S,21,65367,6024376,Marin,"Larkspur-Corte Madera","Neil Cummins Elementary","No ",RH,75,1,1,0,1.3,0,1,0,0,0
2019-20,S,21,65367,1,Marin,"Larkspur-Corte Madera","Nonpublic, Nonsectarian Schools","No ",RH,0,0,0,0,0,0,0,0,0,0
2019-20,S,21,65375,6024392,Marin,"Lincoln Elementary","Lincoln Union Elementary","No ",RH,0,0,0,0,0,0,0,0,0,0
2019-20,S,21,10215,113183,Marin,"Marin County Office of Education","Marin County Juvenile Court","No ",RH,48,0,0,0,0,0,0,0,0,0
2019-20,S,21,10215,6069504,Marin,"Marin County Office of Education","Marin County Special Education","No ",RH,77,2,2,0,2.6,1,0,0,1,0
2019-20,S,21,10215,2130037,Marin,"Marin County Office of Education","Marin's Community","No ",RH,71,8,4,2,5.6,0,3,0,1,3
2019-20,S,21,10215,1,Marin,"Marin County Office of Education","Nonpublic, Nonsectarian Schools","No ",RH,0,0,0,0,0,0,0,0,0,0
2019-20,S,21,10215,2130102,Marin,"Marin County Office of Education","Phoenix Academy",Yes,RH,23,11,7,3,30.4,0,4,0,4,3
2019-20,S,21,65391,6024418,Marin,"Mill Valley Elementary","Edna Maguire Elementary","No ",RH,54,1,1,1,1.9,0,0,0,0,1
2019-20,S,21,65391,6085187,Marin,"Mill Valley Elementary","Mill Valley Middle","No ",RH,84,1,1,1,1.2,0,0,0,0,1
2019-20,S,21,65391,1,Marin,"Mill Valley Elementary","Nonpublic, Nonsectarian Schools","No ",RH,0,0,0,0,0,0,0,0,0,0
2019-20,S,21,65391,6024442,Marin,"Mill Valley Elementary","Old Mill Elementary","No ",RH,0,0,0,0,0,0,0,0,0,0
2019-20,S,21,65391,6024459,Marin,"Mill Valley Elementary","Park Elementary","No ",RH,18,0,0,0,0,0,0,0,0,0
2019-20,S,21,65391,6024467,Marin,"Mill Valley Elementary","Strawberry Point Elementary","No ",RH,30,0,0,0,0,0,0,0,0,0
2019-20,S,21,65391,6024475,Marin,"Mill Valley Elementary","Tamalpais Valley Elementary","No ",RH,40,0,0,0,0,0,0,0,0,0
2019-20,S,21,65318,6024160,Marin,"Miller Creek Elementary","Lucas Valley Elementary","No ",RH,37,2,1,1,2.7,0,0,0,0,2
2019-20,S,21,65318,6024194,Marin,"Miller Creek Elementary","Mary E. Silveira Elementary","No ",RH,143,1,1,1,0.7,0,0,0,0,1
2019-20,S,21,65318,6024202,Marin,"Miller Creek Elementary","Miller Creek Middle","No ",RH,140,14,9,1,6.4,2,9,0,2,1
2019-20,S,21,65318,1,Marin,"Miller Creek Elementary","Nonpublic, Nonsectarian Schools","No ",RH,0,0,0,0,0,0,0,0,0,0
2019-20,S,21,65318,6024244,Marin,"Miller Creek Elementary","Vallecito Elementary","No ",RH,91,0,0,0,0,0,0,0,0,0
2019-20,S,21,65409,6024483,Marin,Nicasio,Nicasio,"No ",RH,21,0,0,0,0,0,0,0,0,0
2019-20,S,21,65417,6024491,Marin,"Novato Unified","Hamilton Meadow Park","No ",RH,402,7,7,2,1.7,0,2,2,0,2
2019-20,S,21,65417,6024509,Marin,"Novato Unified","Loma Verde Elementary","No ",RH,194,0,0,0,0,0,0,0,0,0
