AcademicYear,AggregateLevel,CountyCode,DistrictCode,SchoolCode,CountyName,DistrictName,SchoolName,CharterYN,ReportingCategory,CumulativeEnrollment,TotalSuspensions,TotalSusStudents,TotalDefiance,SuspensionRate,SuspensionViolent_Injury,NonInjury_Violent_Suspension,Weapon_possession_suspension,Drug_Suspensino_Defiance,Other_Suspension_Reason
2019-01-08,S,21,65391,6024475,Marin,"Mill Valley Elementary","Tamalpais Valley Elementary","No ","English Learners",13,0,0,0,0,0,0,0,0,0
2019-01-08,S,21,65318,6024160,Marin,"Miller Creek Elementary","Lucas Valley Elementary","No ","English Learners",22,0,0,0,0,0,0,0,0,0
2019-01-08,S,21,65318,6024194,Marin,"Miller Creek Elementary","Mary E. Silveira Elementary","No ","English Learners",93,1,1,1,1.1,0,0,0,0,1
2019-01-08,S,21,65318,6024202,Marin,"Miller Creek Elementary","Miller Creek Middle","No ","English Learners",28,1,1,0,3.6,0,1,0,0,0
2019-01-08,S,21,65318,1,Marin,"Miller Creek Elementary","Nonpublic, Nonsectarian Schools","No ","English Learners",0,0,0,0,0,0,0,0,0,0
2019-01-08,S,21,65318,6024244,Marin,"Miller Creek Elementary","Vallecito Elementary","No ","English Learners",67,0,0,0,0,0,0,0,0,0
2019-01-08,S,21,65409,6024483,Marin,Nicasio,Nicasio,"No ","English Learners",14,0,0,0,0,0,0,0,0,0
2019-01-08,S,21,65417,6024491,Marin,"Novato Unified","Hamilton Meadow Park","No ","English Learners",242,5,5,2,2.1,0,1,1,0,2
2019-01-08,S,21,65417,6024509,Marin,"Novato Unified","Loma Verde Elementary","No ","English Learners",127,0,0,0,0,0,0,0,0,0
2019-01-08,S,21,65417,6024517,Marin,"Novato Unified","Lu Sutton Elementary","No ","English Learners",148,0,0,0,0,0,0,0,0,0
2019-01-08,S,21,65417,6024525,Marin,"Novato Unified","Lynwood Elementary","No ","English Learners",129,0,0,0,0,0,0,0,0,0
2019-01-08,S,21,65417,2132264,Marin,"Novato Unified","Marin Oaks High","No ","English Learners",12,0,0,0,0,0,0,0,0,0
