AcademicYear,AggregateLevel,CountyCode,DistrictCode,SchoolCode,CountyName,DistrictName,SchoolName,CharterYN,ReportingCategory,CumulativeEnrollment,TotalSuspensions,TotalSusStudents,TotalDefiance,SuspensionRate,SuspensionViolent_Injury,NonInjury_Violent_Suspension,Weapon_possession_suspension,Drug_Suspensino_Defiance,Other_Suspension_Reason
2019-01-08,S,21,75002,6024731,Marin,"Ross Valley Elementary","Wade Thomas Elementary","No ","African American",0,0,0,0,0,0,0,0,0,0
2019-01-08,S,21,75002,6024285,Marin,"Ross Valley Elementary","White Hill Middle","No ","African American",12,0,0,0,0,0,0,0,0,0
2019-01-08,S,21,65458,6024756,Marin,"San Rafael City Elementary","Bahia Vista Elementary","No ","African American",0,0,0,0,0,0,0,0,0,0
2019-01-08,S,21,65458,6024764,Marin,"San Rafael City Elementary","Coleman Elementary","No ","African American",0,0,0,0,0,0,0,0,0,0
2019-01-08,S,21,65458,6024780,Marin,"San Rafael City Elementary","Glenwood Elementary","No ","African American",0,0,0,0,0,0,0,0,0,0
2019-01-08,S,21,65458,6058622,Marin,"San Rafael City Elementary","James B. Davidson Middle","No ","African American",12,2,1,0,8.3,0,2,0,0,0
2019-01-08,S,21,65458,6024814,Marin,"San Rafael City Elementary","Laurel Dell Elementary","No ","African American",0,0,0,0,0,0,0,0,0,0
2019-01-08,S,21,65458,1,Marin,"San Rafael City Elementary","Nonpublic, Nonsectarian Schools","No ","African American",0,0,0,0,0,0,0,0,0,0
2019-01-08,S,21,65458,136671,Marin,"San Rafael City Elementary","Old Gallinas","No ","African American",0,0,0,0,0,0,0,0,0,0
2019-01-08,S,21,65458,6024830,Marin,"San Rafael City Elementary","San Pedro Elementary","No ","African American",0,0,0,0,0,0,0,0,0,0
2019-01-08,S,21,65458,121517,Marin,"San Rafael City Elementary","Short Elementary","No ","African American",0,0,0,0,0,0,0,0,0,0
2019-01-08,S,21,65458,6024863,Marin,"San Rafael City Elementary","Sun Valley Elementary","No ","African American",0,0,0,0,0,0,0,0,0,0
2019-01-08,S,21,65458,6024772,Marin,"San Rafael City Elementary","Venetia Valley K-8","No ","African American",0,0,0,0,0,0,0,0,0,0
2019-01-08,S,21,65466,2133254,Marin,"San Rafael City High","Madrone High Continuation","No ","African American",0,0,0,0,0,0,0,0,0,0
2019-01-08,S,21,65466,1,Marin,"San Rafael City High","Nonpublic, Nonsectarian Schools","No ","African American",0,0,0,0,0,0,0,0,0,0
2019-01-08,S,21,65466,2133262,Marin,"San Rafael City High","San Rafael High","No ","African American",0,0,0,0,0,0,0,0,0,0
2019-01-08,S,21,65466,2134005,Marin,"San Rafael City High","Terra Linda High","No ","African American",22,1,1,0,4.5,0,0,0,0,0
2019-01-08,S,21,65474,6024889,Marin,"Sausalito Marin City","Bayside Martin Luther King Jr. Academy","No ","African American",67,1,1,0,1.5,1,0,0,0,0
2019-01-08,S,21,65474,6118491,Marin,"Sausalito Marin City","Willow Creek Academy Charter",Yes,"African American",51,2,2,0,3.9,2,0,0,0,0
2019-01-08,S,21,77065,135350,Marin,"SBE - Ross Valley Elementary","Ross Valley Charter",Yes,"African American",0,0,0,0,0,0,0,0,0,0
2019-01-08,S,21,73361,6051627,Marin,"Shoreline Unified","Bodega Bay Elementary","No ","African American",0,0,0,0,0,0,0,0,0,0
2019-01-08,S,21,73361,6024947,Marin,"Shoreline Unified","Inverness Elementary","No ","African American",0,0,0,0,0,0,0,0,0,0
2019-01-08,S,21,73361,6024921,Marin,"Shoreline Unified","Tomales Elementary","No ","African American",0,0,0,0,0,0,0,0,0,0
2019-01-08,S,21,73361,2134310,Marin,"Shoreline Unified","Tomales High","No ","African American",0,0,0,0,0,0,0,0,0,0
2019-01-08,S,21,73361,6024954,Marin,"Shoreline Unified","West Marin Elementary","No ","African American",0,0,0,0,0,0,0,0,0,0
2019-01-08,S,21,65482,1,Marin,"Tamalpais Union High","Nonpublic, Nonsectarian Schools","No ","African American",0,0,0,0,0,0,0,0,0,0
2019-01-08,S,21,65482,2132587,Marin,"Tamalpais Union High","Redwood High","No ","African American",21,0,0,0,0,0,0,0,0,0
2019-01-08,S,21,65482,2134419,Marin,"Tamalpais Union High","San Andreas High (Continuation)","No ","African American",0,0,0,0,0,0,0,0,0,0
2019-01-08,S,21,65482,2131340,Marin,"Tamalpais Union High","Archie Williams High","No ","African American",0,0,0,0,0,0,0,0,0,0
2019-01-08,S,21,65482,2133692,Marin,"Tamalpais Union High","Tamalpais High","No ","African American",55,3,3,0,5.5,1,1,0,1,0
2019-01-08,S,21,65482,2130078,Marin,"Tamalpais Union High","Tamiscal High (Alternative)","No ","African American",0,0,0,0,0,0,0,0,0,0
2018-01-08,S,21,10215,2130037,Marin,"Marin County Office of Education","Marin's Community",All,"African American",0,0,0,0,0,0,0,0,0,0
2018-01-08,S,21,10215,6069504,Marin,"Marin County Office of Education","Marin County Special Education",All,"African American",15,2,1,0,6.7,0,2,0,0,0
2018-01-08,S,21,10215,113183,Marin,"Marin County Office of Education","Marin County Juvenile Court","No ","African American",15,0,0,0,0,0,0,0,0,0
2018-01-08,S,21,10215,2130102,Marin,"Marin County Office of Education","Phoenix Academy",All,"African American",0,0,0,0,0,0,0,0,0,0
2018-01-08,S,21,10215,1,Marin,"Marin County Office of Education","Nonpublic, Nonsectarian Schools",All,"African American",19,0,0,0,0,0,0,0,0,0
