AcademicYear,AggregateLevel,CountyCode,DistrictCode,SchoolCode,CountyName,DistrictName,SchoolName,CharterYN,ReportingCategory,CumulativeEnrollment,TotalSuspensions,Unduplicated_Students_Suspended,Unduplicated_Defiance_Students,SuspensionRate,ViolentIncident_Injury,ViolentIncident_NoInjury,WeaponsPossession,Drug_Related,DefianceTotal,Other_Reasons,DefianceRate,ViolentInjuryRate,ViolentNonInjuryRate,WeaponPossessionRate,DrugSuspensionRate,OtherSuspensionRate
2015-08-01,S,21,65359,6024343,Marin,"Lagunitas Elementary","San Geronimo Valley Elementary",No,"Hispanic or Latino",0,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2015-08-01,S,21,65367,129148,Marin,"Larkspur-Corte Madera",Cove,No,"Hispanic or Latino",51,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2015-08-01,S,21,65367,6024350,Marin,"Larkspur-Corte Madera","Hall Middle",No,"Hispanic or Latino",68,1,1,0,1.5000,0,0,0,1,0,0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
2015-08-01,S,21,65367,6024376,Marin,"Larkspur-Corte Madera","Neil Cummins Elementary",No,"Hispanic or Latino",70,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2015-08-01,S,21,65375,6024392,Marin,"Lincoln Elementary","Lincoln Elementary",No,"Hispanic or Latino",0,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2015-08-01,S,21,65391,6024467,Marin,"Mill Valley Elementary","Strawberry Point Elementary",No,"Hispanic or Latino",49,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2015-08-01,S,21,65391,6024459,Marin,"Mill Valley Elementary","Park Elementary",No,"Hispanic or Latino",20,3,1,0,5.0000,0,3,0,0,0,0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000
2015-08-01,S,21,65391,6085187,Marin,"Mill Valley Elementary","Mill Valley Middle",No,"Hispanic or Latino",69,2,2,2,2.9000,0,0,0,0,2,0,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2015-08-01,S,21,65391,6024475,Marin,"Mill Valley Elementary","Tamalpais Valley Elementary",No,"Hispanic or Latino",31,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2015-08-01,S,21,65391,6024442,Marin,"Mill Valley Elementary","Old Mill Elementary",No,"Hispanic or Latino",16,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2015-08-01,S,21,65391,6024418,Marin,"Mill Valley Elementary","Edna Maguire Elementary",No,"Hispanic or Latino",52,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2015-08-01,S,21,65409,6024483,Marin,Nicasio,Nicasio,No,"Hispanic or Latino",15,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2015-08-01,S,21,65417,124081,Marin,"Novato Unified","San Jose Intermediate",No,"Hispanic or Latino",313,14,11,0,3.5000,1,10,1,2,0,0,0.0000,7.1429,71.4286,7.1429,14.2857,0.0000
2015-08-01,S,21,65417,6024509,Marin,"Novato Unified","Loma Verde Elementary",No,"Hispanic or Latino",211,3,3,0,1.4000,1,2,0,0,0,0,0.0000,33.3333,66.6667,0.0000,0.0000,0.0000
2015-08-01,S,21,65417,125344,Marin,"Novato Unified","Nexus Academy",No,"Hispanic or Latino",0,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2015-08-01,S,21,65417,6024491,Marin,"Novato Unified","Hamilton Meadow Park",No,"Hispanic or Latino",392,17,15,2,3.8000,5,8,0,2,2,0,11.7647,29.4118,47.0588,0.0000,11.7647,0.0000
2015-08-01,S,21,65417,2133056,Marin,"Novato Unified","San Marin High",No,"Hispanic or Latino",293,28,21,7,7.2000,5,6,0,7,8,2,25.0000,17.8571,21.4286,0.0000,25.0000,7.1429
2015-08-01,S,21,65417,6024590,Marin,"Novato Unified","San Ramon Elementary",No,"Hispanic or Latino",107,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2015-08-01,S,21,65417,6024574,Marin,"Novato Unified","Pleasant Valley Elementary",No,"Hispanic or Latino",63,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2015-08-01,S,21,65417,2132264,Marin,"Novato Unified","Marin Oaks High",No,"Hispanic or Latino",69,21,12,6,17.4000,1,4,0,7,7,2,28.5714,4.7619,19.0476,0.0000,33.3333,9.5238
2015-08-01,S,21,65417,6024517,Marin,"Novato Unified","Lu Sutton Elementary",No,"Hispanic or Latino",204,2,2,0,1.0000,0,0,0,0,0,2,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000
2015-08-01,S,21,65417,6024525,Marin,"Novato Unified","Lynwood Elementary",No,"Hispanic or Latino",221,2,1,1,0.5000,1,0,0,0,1,0,50.0000,50.0000,0.0000,0.0000,0.0000,0.0000
2015-08-01,S,21,65417,2130045,Marin,"Novato Unified","Nova Education Center",No,"Hispanic or Latino",15,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2015-08-01,S,21,65417,2132272,Marin,"Novato Unified","Novato High",No,"Hispanic or Latino",505,34,24,6,4.8000,3,7,2,13,7,2,17.6471,8.8235,20.5882,5.8824,38.2353,5.8824
2015-08-01,S,21,65417,6024582,Marin,"Novato Unified","Rancho Elementary",No,"Hispanic or Latino",107,2,2,0,1.9000,0,2,0,0,0,0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000
2015-08-01,S,21,65417,6024558,Marin,"Novato Unified","Olive Elementary",No,"Hispanic or Latino",145,5,5,1,3.4000,0,4,0,0,1,0,20.0000,0.0000,80.0000,0.0000,0.0000,0.0000
2015-08-01,S,21,65417,6058614,Marin,"Novato Unified","Sinaloa Middle",No,"Hispanic or Latino",229,11,8,1,3.5000,0,8,0,2,1,0,9.0909,0.0000,72.7273,0.0000,18.1818,0.0000
2015-08-01,S,21,65425,6024657,Marin,"Reed Union Elementary","Reed Elementary",No,"Hispanic or Latino",23,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2015-08-01,S,21,65425,6024616,Marin,"Reed Union Elementary","Bel Aire Elementary",No,"Hispanic or Latino",12,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2015-08-01,S,21,65425,6024632,Marin,"Reed Union Elementary","Del Mar Middle",No,"Hispanic or Latino",22,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2015-08-01,S,21,65433,6024673,Marin,"Ross Elementary","Ross Elementary",No,"Hispanic or Latino",27,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2015-08-01,S,21,65458,6058622,Marin,"San Rafael City Elementary","James B. Davidson Middle",No,"Hispanic or Latino",771,3,3,0,0.4000,0,0,0,3,0,0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
2015-08-01,S,21,65458,121517,Marin,"San Rafael City Elementary","Short Elementary",No,"Hispanic or Latino",208,4,4,1,1.9000,0,3,0,0,1,0,25.0000,0.0000,75.0000,0.0000,0.0000,0.0000
2015-08-01,S,21,65458,6024780,Marin,"San Rafael City Elementary","Glenwood Elementary",No,"Hispanic or Latino",84,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2015-08-01,S,21,65458,6024863,Marin,"San Rafael City Elementary","Sun Valley Elementary",No,"Hispanic or Latino",92,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2015-08-01,S,21,65458,6024772,Marin,"San Rafael City Elementary","Venetia Valley K-8",No,"Hispanic or Latino",649,32,19,9,2.9000,6,6,2,3,14,1,28.1250,18.7500,18.7500,6.2500,9.3750,3.1250
2015-08-01,S,21,65458,6024764,Marin,"San Rafael City Elementary","Coleman Elementary",No,"Hispanic or Latino",187,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2015-08-01,S,21,65458,6024756,Marin,"San Rafael City Elementary","Bahia Vista Elementary",No,"Hispanic or Latino",565,4,4,1,0.7000,2,1,0,0,1,0,25.0000,50.0000,25.0000,0.0000,0.0000,0.0000
2015-08-01,S,21,65458,6024830,Marin,"San Rafael City Elementary","San Pedro Elementary",No,"Hispanic or Latino",510,9,6,4,1.2000,0,3,0,1,4,1,44.4444,0.0000,33.3333,0.0000,11.1111,11.1111
2015-08-01,S,21,65458,6024814,Marin,"San Rafael City Elementary","Laurel Dell Elementary",No,"Hispanic or Latino",191,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2015-08-01,S,21,65466,2133254,Marin,"San Rafael City High","Madrone High Continuation",No,"Hispanic or Latino",60,3,3,0,5.0000,0,0,0,3,0,0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
2015-08-01,S,21,65466,2134005,Marin,"San Rafael City High","Terra Linda High",No,"Hispanic or Latino",500,42,30,5,6.0000,1,9,1,22,6,3,11.9048,2.3810,21.4286,2.3810,52.3810,7.1429
2015-08-01,S,21,65466,2133262,Marin,"San Rafael City High","San Rafael High",No,"Hispanic or Latino",851,85,52,5,6.1000,6,31,6,34,5,3,5.8824,7.0588,36.4706,7.0588,40.0000,3.5294
2015-08-01,S,21,65474,6024889,Marin,"Sausalito Marin City","Bayside Martin Luther King Jr. Academy",No,"Hispanic or Latino",47,7,4,2,8.5000,0,3,0,0,4,0,28.5714,0.0000,42.8571,0.0000,0.0000,0.0000
2015-08-01,S,21,65482,2134419,Marin,"Tamalpais Union High","San Andreas High (Continuation)",No,"Hispanic or Latino",33,6,4,1,12.1000,0,0,0,5,1,0,16.6667,0.0000,0.0000,0.0000,83.3333,0.0000
2015-08-01,S,21,65482,2132587,Marin,"Tamalpais Union High","Redwood High",No,"Hispanic or Latino",199,4,3,0,1.5000,0,0,0,4,0,0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
2015-08-01,S,21,65482,2130078,Marin,"Tamalpais Union High","Tamiscal High (Alternative)",No,"Hispanic or Latino",20,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2015-08-01,S,21,65482,2133692,Marin,"Tamalpais Union High","Tamalpais High",No,"Hispanic or Latino",138,9,6,0,4.3000,0,3,1,4,0,1,0.0000,0.0000,33.3333,11.1111,44.4444,11.1111
2015-08-01,S,21,65482,2131340,Marin,"Tamalpais Union High","Archie Williams High",No,"Hispanic or Latino",117,6,5,0,4.3000,0,2,0,4,0,0,0.0000,0.0000,33.3333,0.0000,66.6667,0.0000
2015-08-01,S,21,65516,6024939,Marin,"Union Joint Elementary","Union Elementary",No,"Hispanic or Latino",0,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2015-08-01,S,21,73361,6024947,Marin,"Shoreline Unified","Inverness Elementary",No,"Hispanic or Latino",17,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2015-08-01,S,21,73361,2134310,Marin,"Shoreline Unified","Tomales High",No,"Hispanic or Latino",97,9,7,0,7.2000,4,2,0,2,0,1,0.0000,44.4444,22.2222,0.0000,22.2222,11.1111
2015-08-01,S,21,73361,6024921,Marin,"Shoreline Unified","Tomales Elementary",No,"Hispanic or Latino",106,7,4,1,3.8000,1,5,0,0,1,0,14.2857,14.2857,71.4286,0.0000,0.0000,0.0000
2015-08-01,S,21,73361,6024954,Marin,"Shoreline Unified","West Marin Elementary",No,"Hispanic or Latino",78,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2015-08-01,S,21,73361,6051627,Marin,"Shoreline Unified","Bodega Bay Elementary",No,"Hispanic or Latino",0,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2015-08-01,S,21,75002,6024285,Marin,"Ross Valley Elementary","White Hill Middle",No,"Hispanic or Latino",72,14,6,2,8.3000,0,9,2,0,3,0,14.2857,0.0000,64.2857,14.2857,0.0000,0.0000
2015-08-01,S,21,75002,6024681,Marin,"Ross Valley Elementary","Brookside Elementary",No,"Hispanic or Latino",29,1,1,1,3.4000,0,0,0,0,1,0,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2015-08-01,S,21,75002,124578,Marin,"Ross Valley Elementary","Hidden Valley Elementary",No,"Hispanic or Latino",41,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2015-08-01,S,21,75002,6024731,Marin,"Ross Valley Elementary","Wade Thomas Elementary",No,"Hispanic or Latino",34,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2015-08-01,S,21,75002,6024277,Marin,"Ross Valley Elementary","Manor Elementary",No,"Hispanic or Latino",43,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2014-08-01,S,21,10215,6069504,Marin,"Marin County Office of Education","Marin County Special Education",No,"Hispanic or Latino",50,5,3,0,6.0000,0,5,0,0,0,0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000
2014-08-01,S,21,10215,2130037,Marin,"Marin County Office of Education","Marin's Community",No,"Hispanic or Latino",55,53,19,10,34.5000,0,15,1,13,20,4,18.8679,0.0000,28.3019,1.8868,24.5283,7.5472
2014-08-01,S,21,10215,113183,Marin,"Marin County Office of Education","Marin County Juvenile Court",No,"Hispanic or Latino",57,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2014-08-01,S,21,65300,6024137,Marin,"Bolinas-Stinson Union","Bolinas-Stinson Elementary",No,"Hispanic or Latino",20,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2014-08-01,S,21,65318,6024194,Marin,"Dixie Elementary","Mary E. Silveira Elementary",No,"Hispanic or Latino",97,1,1,0,1.0000,0,1,0,0,0,0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000
2014-08-01,S,21,65318,6024160,Marin,"Dixie Elementary","Dixie Elementary",No,"Hispanic or Latino",25,1,1,1,4.0000,0,0,0,0,1,0,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2014-08-01,S,21,65318,6024202,Marin,"Dixie Elementary","Miller Creek Middle",No,"Hispanic or Latino",110,22,14,2,12.7000,1,14,0,4,2,1,9.0909,4.5455,63.6364,0.0000,18.1818,4.5455
2014-08-01,S,21,65318,6024244,Marin,"Dixie Elementary","Vallecito Elementary",No,"Hispanic or Latino",71,6,2,2,2.8000,0,3,0,0,3,0,33.3333,0.0000,50.0000,0.0000,0.0000,0.0000
2014-08-01,S,21,65334,6024319,Marin,"Kentfield Elementary","Anthony G. Bacich Elementary",No,"Hispanic or Latino",83,1,1,0,1.2000,0,1,0,0,0,0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000
2014-08-01,S,21,65334,6068308,Marin,"Kentfield Elementary","Adaline E. Kent Middle",No,"Hispanic or Latino",58,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2014-08-01,S,21,65342,6024327,Marin,"Laguna Joint Elementary","Laguna Elementary",No,"Hispanic or Latino",0,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2014-08-01,S,21,65359,6024335,Marin,"Lagunitas Elementary","Lagunitas Elementary",No,"Hispanic or Latino",25,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2014-08-01,S,21,65359,6024343,Marin,"Lagunitas Elementary","San Geronimo Valley Elementary",No,"Hispanic or Latino",0,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2014-08-01,S,21,65367,129148,Marin,"Larkspur-Corte Madera",Cove,No,"Hispanic or Latino",33,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2014-08-01,S,21,65367,6024376,Marin,"Larkspur-Corte Madera","Neil Cummins Elementary",No,"Hispanic or Latino",56,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2014-08-01,S,21,65367,6024350,Marin,"Larkspur-Corte Madera","Hall Middle",No,"Hispanic or Latino",87,1,1,0,1.1000,0,1,0,0,0,0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000
2014-08-01,S,21,65375,6024392,Marin,"Lincoln Elementary","Lincoln Elementary",No,"Hispanic or Latino",0,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2014-08-01,S,21,65391,6024418,Marin,"Mill Valley Elementary","Edna Maguire Elementary",No,"Hispanic or Latino",52,1,1,1,1.9000,0,0,0,0,1,0,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2014-08-01,S,21,65391,6024442,Marin,"Mill Valley Elementary","Old Mill Elementary",No,"Hispanic or Latino",19,2,1,0,5.3000,1,0,1,0,0,0,0.0000,50.0000,0.0000,50.0000,0.0000,0.0000
2014-08-01,S,21,65391,6024467,Marin,"Mill Valley Elementary","Strawberry Point Elementary",No,"Hispanic or Latino",56,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2014-08-01,S,21,65391,6085187,Marin,"Mill Valley Elementary","Mill Valley Middle",No,"Hispanic or Latino",66,3,2,1,3.0000,0,1,0,0,2,0,33.3333,0.0000,33.3333,0.0000,0.0000,0.0000
2014-08-01,S,21,65391,6024459,Marin,"Mill Valley Elementary","Park Elementary",No,"Hispanic or Latino",21,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2014-08-01,S,21,65391,6024475,Marin,"Mill Valley Elementary","Tamalpais Valley Elementary",No,"Hispanic or Latino",26,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2014-08-01,S,21,65409,6024483,Marin,Nicasio,Nicasio,No,"Hispanic or Latino",14,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2014-08-01,S,21,65417,2132264,Marin,"Novato Unified","Marin Oaks High",No,"Hispanic or Latino",58,9,8,3,13.8000,0,2,0,4,3,0,33.3333,0.0000,22.2222,0.0000,44.4444,0.0000
2014-08-01,S,21,65417,6024574,Marin,"Novato Unified","Pleasant Valley Elementary",No,"Hispanic or Latino",66,7,1,1,1.5000,1,5,0,0,1,0,14.2857,14.2857,71.4286,0.0000,0.0000,0.0000
2014-08-01,S,21,65417,124081,Marin,"Novato Unified","San Jose Intermediate",No,"Hispanic or Latino",287,29,23,5,8.0000,10,9,1,2,6,1,17.2414,34.4828,31.0345,3.4483,6.8966,3.4483
2014-08-01,S,21,65417,6024582,Marin,"Novato Unified","Rancho Elementary",No,"Hispanic or Latino",96,1,1,0,1.0000,0,1,0,0,0,0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000
2014-08-01,S,21,65417,2132272,Marin,"Novato Unified","Novato High",No,"Hispanic or Latino",468,33,28,3,6.0000,0,20,1,8,3,1,9.0909,0.0000,60.6061,3.0303,24.2424,3.0303
2014-08-01,S,21,65417,6024509,Marin,"Novato Unified","Loma Verde Elementary",No,"Hispanic or Latino",220,2,2,1,0.9000,0,1,0,0,1,0,50.0000,0.0000,50.0000,0.0000,0.0000,0.0000
2014-08-01,S,21,65417,125344,Marin,"Novato Unified","Nexus Academy",No,"Hispanic or Latino",0,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2014-08-01,S,21,65417,2130045,Marin,"Novato Unified","Nova Education Center",No,"Hispanic or Latino",17,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2014-08-01,S,21,65417,6058614,Marin,"Novato Unified","Sinaloa Middle",No,"Hispanic or Latino",231,19,12,4,5.2000,0,3,3,4,5,4,21.0526,0.0000,15.7895,15.7895,21.0526,21.0526
2014-08-01,S,21,65417,6024558,Marin,"Novato Unified","Olive Elementary",No,"Hispanic or Latino",153,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2014-08-01,S,21,65417,6024590,Marin,"Novato Unified","San Ramon Elementary",No,"Hispanic or Latino",115,4,2,1,1.7000,0,1,0,0,2,1,25.0000,0.0000,25.0000,0.0000,0.0000,25.0000
2014-08-01,S,21,65417,6024525,Marin,"Novato Unified","Lynwood Elementary",No,"Hispanic or Latino",235,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2014-08-01,S,21,65417,6024517,Marin,"Novato Unified","Lu Sutton Elementary",No,"Hispanic or Latino",207,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2014-08-01,S,21,65417,2133056,Marin,"Novato Unified","San Marin High",No,"Hispanic or Latino",284,25,19,11,6.7000,2,4,1,3,13,2,44.0000,8.0000,16.0000,4.0000,12.0000,8.0000
2014-08-01,S,21,65417,6024491,Marin,"Novato Unified","Hamilton Meadow Park",No,"Hispanic or Latino",394,10,7,1,1.8000,1,6,0,0,1,2,10.0000,10.0000,60.0000,0.0000,0.0000,20.0000
2014-08-01,S,21,65425,6024632,Marin,"Reed Union Elementary","Del Mar Middle",No,"Hispanic or Latino",22,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2014-08-01,S,21,65425,6024616,Marin,"Reed Union Elementary","Bel Aire Elementary",No,"Hispanic or Latino",15,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2014-08-01,S,21,65425,6024657,Marin,"Reed Union Elementary","Reed Elementary",No,"Hispanic or Latino",19,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2014-08-01,S,21,65433,6024673,Marin,"Ross Elementary","Ross Elementary",No,"Hispanic or Latino",27,1,1,1,3.7000,0,0,0,0,1,0,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2014-08-01,S,21,65458,6058622,Marin,"San Rafael City Elementary","James B. Davidson Middle",No,"Hispanic or Latino",689,60,39,13,5.7000,2,21,1,12,22,2,21.6667,3.3333,35.0000,1.6667,20.0000,3.3333
2014-08-01,S,21,65458,6024772,Marin,"San Rafael City Elementary","Venetia Valley Elementary",No,"Hispanic or Latino",614,36,27,18,4.4000,0,7,2,6,20,1,50.0000,0.0000,19.4444,5.5556,16.6667,2.7778
2014-08-01,S,21,65458,6024780,Marin,"San Rafael City Elementary","Glenwood Elementary",No,"Hispanic or Latino",80,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2014-08-01,S,21,65458,6024764,Marin,"San Rafael City Elementary","Coleman Elementary",No,"Hispanic or Latino",188,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2014-08-01,S,21,65458,6024863,Marin,"San Rafael City Elementary","Sun Valley Elementary",No,"Hispanic or Latino",92,2,2,0,2.2000,0,2,0,0,0,0,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000
2014-08-01,S,21,65458,6024814,Marin,"San Rafael City Elementary","Laurel Dell Elementary",No,"Hispanic or Latino",185,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2014-08-01,S,21,65458,6024756,Marin,"San Rafael City Elementary","Bahia Vista Elementary",No,"Hispanic or Latino",553,7,7,3,1.3000,3,1,0,0,3,0,42.8571,42.8571,14.2857,0.0000,0.0000,0.0000
2014-08-01,S,21,65458,6024830,Marin,"San Rafael City Elementary","San Pedro Elementary",No,"Hispanic or Latino",478,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2014-08-01,S,21,65458,121517,Marin,"San Rafael City Elementary","Short Elementary",No,"Hispanic or Latino",162,6,5,2,3.1000,0,4,0,0,2,0,33.3333,0.0000,66.6667,0.0000,0.0000,0.0000
2014-08-01,S,21,65466,2133262,Marin,"San Rafael City High","San Rafael High",No,"Hispanic or Latino",800,41,28,11,3.5000,0,10,2,13,16,0,26.8293,0.0000,24.3902,4.8780,31.7073,0.0000
2014-08-01,S,21,65466,2134005,Marin,"San Rafael City High","Terra Linda High",No,"Hispanic or Latino",453,44,31,5,6.8000,1,15,1,20,5,2,11.3636,2.2727,34.0909,2.2727,45.4545,4.5455
2014-08-01,S,21,65466,2133254,Marin,"San Rafael City High","Madrone High Continuation",No,"Hispanic or Latino",61,4,4,0,6.6000,0,0,0,4,0,0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
2014-08-01,S,21,65474,6024889,Marin,"Sausalito Marin City","Bayside Martin Luther King Jr. Academy",No,"Hispanic or Latino",58,90,21,21,36.2000,8,5,0,0,76,1,23.3333,8.8889,5.5556,0.0000,0.0000,1.1111
2014-08-01,S,21,65482,2133692,Marin,"Tamalpais Union High","Tamalpais High",No,"Hispanic or Latino",136,7,6,0,4.4000,0,0,0,7,0,0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
2014-08-01,S,21,65482,2134419,Marin,"Tamalpais Union High","San Andreas High (Continuation)",No,"Hispanic or Latino",26,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2014-08-01,S,21,65482,2131340,Marin,"Tamalpais Union High","Archie Williams High",No,"Hispanic or Latino",102,2,2,0,2.0000,0,0,0,2,0,0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
2014-08-01,S,21,65482,2130078,Marin,"Tamalpais Union High","Tamiscal High (Alternative)",No,"Hispanic or Latino",20,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2014-08-01,S,21,65482,2132587,Marin,"Tamalpais Union High","Redwood High",No,"Hispanic or Latino",185,3,2,0,1.1000,0,0,0,3,0,0,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000
2014-08-01,S,21,65516,6024939,Marin,"Union Joint Elementary","Union Elementary",No,"Hispanic or Latino",0,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2014-08-01,S,21,73361,6024947,Marin,"Shoreline Unified","Inverness Elementary",No,"Hispanic or Latino",27,0,0,0,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2014-08-01,S,21,73361,6024954,Marin,"Shoreline Unified","West Marin Elementary",No,"Hispanic or Latino",68,1,1,1,1.5000,0,0,0,0,1,0,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000
